respondent_id,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
1930,2.597298,2.454066,2.404963,2.529945,2.543684,2.406767,2.593193,2.501029,2.474388,2.610961,2.403327,2.463414,2.486668,2.473574,2.657093,2.356753,2.601965,2.392974,2.636703,2.426405,2.339488,2.667491,2.508781,2.411422,2.309271,2.787834,2.622143,2.479208,2.436373,2.557855,2.328969,2.513117,2.489879,2.458619,2.525980,2.238073,2.751508,2.618256,2.526340,2.414224
1931,2.416334,2.629202,2.432463,2.485808,2.465729,2.422881,2.501599,2.523281,2.508119,2.378683,2.380160,2.473932,2.498877,2.621664,2.445071,2.470419,2.586023,2.514056,2.383410,2.566714,2.637303,2.506497,2.669272,2.440748,2.493901,2.506930,2.556488,2.641792,2.474385,2.750630,2.616450,2.448335,2.456906,2.447811,2.460987,2.658069,2.451809,2.426856,2.241426,2.408979
1932,2.668325,2.606934,2.492263,2.478849,2.345405,2.627455,2.460584,2.469782,2.598065,2.596290,2.513522,2.437693,2.596040,2.485430,2.396729,2.485152,2.476068,2.482457,2.464804,2.623065,2.472499,2.440023,2.451233,2.555462,2.649526,2.471182,2.560103,2.463702,2.517856,2.429539,2.471879,2.408180,2.483802,2.563894,2.489966,2.408967,2.450885,2.467065,2.480304,2.459021
1933,2.552605,2.795624,2.458336,2.356189,2.607331,2.594629,2.537413,2.602737,2.430167,2.434531,2.490920,2.482862,2.500421,2.353405,2.396909,2.559455,2.461761,2.419250,2.422909,2.649492,2.608255,2.543579,2.523805,2.536654,2.550142,2.403300,2.526063,2.502423,2.521608,2.490339,2.604955,2.473195,2.626496,2.384558,2.383582,2.299310,2.446102,2.481978,2.497838,2.488871
1934,2.502432,2.486333,2.403107,2.448462,2.534350,2.666629,2.541331,2.545660,2.550145,2.481510,2.383127,2.638394,2.515380,2.423939,2.445529,2.587398,2.425645,2.588254,2.470714,2.543791,2.564329,2.556174,2.591863,2.629020,2.617218,2.353382,2.552184,2.354855,2.409946,2.461805,2.479783,2.493946,2.492755,2.515114,2.363850,2.584553,2.511246,2.469439,2.411191,2.405219
1935,2.573716,2.386203,2.483642,2.542323,2.562299,2.659479,2.565569,2.433658,2.589538,2.475901,2.387726,2.506959,2.563536,2.473566,2.541051,2.536904,2.615290,2.461410,2.550505,2.541006,2.522733,2.458515,2.314951,2.554706,2.407586,2.419677,2.425519,2.450575,2.457453,2.456111,2.600485,2.554847,2.485561,2.456178,2.498474,2.429064,2.453357,2.531354,2.535626,2.536948
1936,2.523746,2.451840,2.595310,2.460232,2.546836,2.401932,2.612617,2.651707,2.367789,2.473433,2.518104,2.334595,2.449669,2.606174,2.434758,2.658905,2.636078,2.466249,2.540905,2.498197,2.438840,2.520957,2.654276,2.532544,2.494868,2.379909,2.436676,2.539706,2.569235,2.364502,2.503820,2.394437,2.478916,2.472851,2.535114,2.520402,2.354422,2.498203,2.591841,2.489405
1937,2.410278,2.518140,2.502140,2.495393,2.480812,2.479680,2.375688,2.395379,2.587843,2.504582,2.529726,2.719879,2.405324,2.445003,2.640592,2.591288,2.475147,2.677470,2.387715,2.589373,2.461683,2.494633,2.516954,2.573068,2.560872,2.619966,2.564288,2.471561,2.603420,2.510287,2.380616,2.400912,2.473913,2.483180,2.400452,2.464658,2.595289,2.335561,2.471962,2.405275
1938,2.465885,2.545200,2.516975,2.540991,2.543095,2.571498,2.485079,2.422586,2.470171,2.568109,2.544985,2.606165,2.468762,2.601351,2.543626,2.634307,2.489900,2.506583,2.382327,2.375542,2.436883,2.524795,2.567225,2.374877,2.388385,2.509410,2.399030,2.559195,2.498975,2.350236,2.598264,2.472748,2.558754,2.382358,2.466480,2.441389,2.637380,2.389808,2.566132,2.594540
1939,2.456161,2.490838,2.586448,2.475927,2.485235,2.376109,2.436662,2.576198,2.677907,2.630000,2.534073,2.526383,2.492467,2.626624,2.610261,2.379965,2.560132,2.409517,2.512263,2.515055,2.582715,2.527570,2.491723,2.532186,2.523688,2.469441,2.489196,2.462571,2.347322,2.521608,2.515930,2.446584,2.432124,2.479223,2.412504,2.440812,2.379243,2.588812,2.401832,2.596690
1940,2.373475,2.593879,2.520608,2.289167,2.425602,2.810530,2.485076,2.501617,2.387969,2.591738,2.700926,2.443260,2.440311,2.524954,2.615384,2.464710,2.265842,2.472508,2.557794,2.512711,2.620524,2.584015,2.526646,2.555018,2.481928,2.350348,2.628416,2.454963,2.400933,2.325853,2.653969,2.646497,2.455943,2.316520,2.439833,2.531296,2.536220,2.565425,2.408953,2.538636
1941,2.441953,2.497615,2.493274,2.484417,2.402708,2.700914,2.442416,2.694759,2.605943,2.536265,2.477142,2.355647,2.299174,2.601812,2.471409,2.672598,2.705505,2.469457,2.462045,2.469808,2.356273,2.479727,2.527188,2.453905,2.624142,2.374399,2.395797,2.466443,2.466480,2.597394,2.235235,2.589040,2.479825,2.657453,2.269126,2.555985,2.537418,2.589308,2.583352,2.476653
1942,2.490200,2.409870,2.446163,2.464421,2.501439,2.791170,2.446426,2.551103,2.638175,2.662626,2.534689,2.390290,2.584824,2.552906,2.468048,2.565352,2.410542,2.667349,2.591287,2.442522,2.435997,2.652306,2.464227,2.371981,2.427361,2.446876,2.427287,2.480011,2.599048,2.496282,2.434155,2.389094,2.367335,2.395938,2.488023,2.567769,2.513928,2.521438,2.449153,2.462391
1943,2.647791,2.542706,2.424109,2.483466,2.448699,2.493403,2.304879,2.667813,2.328791,2.511894,2.296058,2.560622,2.757661,2.649248,2.479022,2.543060,2.508152,2.422551,2.567643,2.461582,2.513486,2.575823,2.524786,2.519614,2.520820,2.544596,2.485614,2.661376,2.554680,2.455404,2.535798,2.517771,2.427263,2.396060,2.364294,2.515626,2.552404,2.473588,2.412851,2.348995
1944,2.459789,2.503008,2.493993,2.726001,2.636649,2.615214,2.504178,2.579678,2.532318,2.665855,2.563684,2.376369,2.378706,2.525990,2.313690,2.501900,2.503370,2.405561,2.388787,2.412505,2.315519,2.503289,2.478358,2.411937,2.559238,2.401611,2.642758,2.454232,2.577971,2.510530,2.521216,2.509665,2.516539,2.362793,2.489045,2.648301,2.616360,2.521166,2.429156,2.443070
1945,2.571341,2.539247,2.388608,2.604324,2.515372,2.456484,2.418256,2.508631,2.552702,2.489722,2.502128,2.548641,2.355016,2.581961,2.487134,2.576778,2.475713,2.615047,2.541891,2.376747,2.377428,2.413706,2.478404,2.607306,2.413165,2.588663,2.309394,2.637414,2.322333,2.541376,2.571002,2.589520,2.628248,2.520192,2.349534,2.536461,2.492828,2.567516,2.389008,2.560761
1947,2.503113,2.502526,2.550156,2.542797,2.490844,2.468110,2.458898,2.236287,2.458017,2.468661,2.557911,2.475523,2.358484,2.471240,2.598573,2.371995,2.437173,2.474298,2.373117,2.506684,2.602552,2.377685,2.742902,2.356506,2.668545,2.393860,2.554088,2.531343,2.513744,2.452503,2.611564,2.538056,2.416921,2.626549,2.433796,2.468270,2.688754,2.577379,2.528434,2.612143
1948,2.382481,2.557299,2.356227,2.586362,2.367690,2.505742,2.644069,2.511513,2.539254,2.453267,2.398712,2.439767,2.629826,2.463647,2.443435,2.474735,2.456247,2.266804,2.459829,2.578742,2.561737,2.490612,2.545695,2.362143,2.494986,2.715223,2.477690,2.453552,2.460062,2.603964,2.485175,2.654058,2.570311,2.572842,2.471333,2.417101,2.587635,2.460345,2.547310,2.552574
1949,2.651755,2.731507,2.564142,2.617245,2.451117,2.447489,2.522542,2.516433,2.628784,2.602220,2.488828,2.437306,2.604210,2.505232,2.489048,2.484905,2.529982,2.435356,2.454698,2.442984,2.468928,2.399830,2.666225,2.442261,2.705624,2.349653,2.496987,2.561397,2.319898,2.409066,2.567598,2.299229,2.557076,2.508200,2.420557,2.465422,2.377983,2.411937,2.516262,2.450084
1950,2.588609,2.489811,2.481540,2.572447,2.352169,2.637326,2.548664,2.565159,2.484952,2.425855,2.478038,2.423947,2.562119,2.534576,2.522909,2.548453,2.479459,2.283135,2.458213,2.452821,2.506848,2.560569,2.472172,2.421134,2.529522,2.603826,2.502047,2.437007,2.452925,2.521100,2.552318,2.607396,2.444086,2.592242,2.363350,2.574651,2.385473,2.530985,2.631741,2.420407
1952,2.611994,2.534319,2.377898,2.512044,2.321928,2.562745,2.497661,2.595587,2.548206,2.605246,2.418625,2.394010,2.496921,2.573099,2.408628,2.412549,2.488511,2.529547,2.458136,2.605956,2.606862,2.482806,2.578538,2.514183,2.484753,2.567177,2.353273,2.494852,2.376968,2.609455,2.508964,2.573870,2.460074,2.349045,2.361773,2.637977,2.512689,2.669028,2.441774,2.462330
1953,2.564487,2.334629,2.384397,2.442874,2.530103,2.456394,2.539447,2.396164,2.476135,2.560111,2.484327,2.499136,2.459014,2.303525,2.693746,2.367760,2.517358,2.543902,2.469170,2.533391,2.522799,2.604688,2.599651,2.402513,2.735180,2.387002,2.513750,2.662567,2.374843,2.505964,2.407203,2.607115,2.425485,2.482107,2.434428,2.436322,2.630194,2.615559,2.710178,2.386383
1954,2.493498,2.499279,2.609695,2.477944,2.543579,2.466618,2.535663,2.484360,2.521176,2.549134,2.545998,2.389241,2.434163,2.587043,2.471698,2.477244,2.547993,2.409234,2.463164,2.639281,2.391022,2.434578,2.645006,2.501112,2.433362,2.591800,2.747828,2.416330,2.641708,2.385524,2.481475,2.559415,2.544455,2.435953,2.344688,2.548966,2.574521,2.497221,2.295098,2.383932
1956,2.525292,2.518169,2.514706,2.664709,2.357052,2.578679,2.615641,2.551238,2.558344,2.713089,2.535853,2.496830,2.341350,2.350812,2.411639,2.436456,2.776381,2.531229,2.473842,2.460168,2.536500,2.495515,2.445171,2.445055,2.446935,2.530975,2.450673,2.502331,2.523926,2.367285,2.442092,2.503106,2.585510,2.265408,2.580638,2.420193,2.520015,2.552349,2.484667,2.490176
1959,2.395111,2.541396,2.568849,2.477042,2.343580,2.407301,2.434555,2.384198,2.461582,2.474400,2.666080,2.505847,2.504362,2.439011,2.528878,2.533891,2.441699,2.401712,2.449162,2.510781,2.433305,2.545281,2.664811,2.489511,2.388564,2.487222,2.473922,2.488132,2.679119,2.582138,2.412148,2.361691,2.623532,2.509932,2.683733,2.595338,2.412014,2.625494,2.368181,2.706494
1960,2.471844,2.503374,2.467566,2.528813,2.585429,2.502374,2.428239,2.418322,2.540040,2.365485,2.559644,2.470454,2.711940,2.557266,2.650765,2.536286,2.411072,2.406044,2.448226,2.331291,2.496419,2.418611,2.512206,2.661805,2.704014,2.528330,2.350702,2.438618,2.491924,2.451751,2.562959,2.514977,2.575670,2.400821,2.446434,2.504728,2.379300,2.494516,2.588296,2.583445
1961,2.543923,2.369387,2.611802,2.364853,2.435181,2.527174,2.512068,2.617358,2.562794,2.432117,2.780819,2.506268,2.486268,2.521694,2.540283,2.447678,2.674115,2.512892,2.423505,2.463271,2.499372,2.445787,2.610576,2.560726,2.436925,2.559307,2.390037,2.509126,2.392122,2.561702,2.483446,2.394534,2.614025,2.391597,2.495787,2.555832,2.475657,2.392760,2.400909,2.496321
1962,2.598542,2.452502,2.586494,2.480418,2.441420,2.487790,2.477999,2.503275,2.546518,2.467164,2.610399,2.326318,2.552631,2.303925,2.568162,2.453759,2.591173,2.567312,2.513775,2.373719,2.545216,2.527701,2.448841,2.600229,2.439386,2.654145,2.521928,2.605141,2.443131,2.390032,2.403988,2.520300,2.490543,2.490680,2.620061,2.342365,2.429103,2.578427,2.559681,2.485807
1963,2.475836,2.222380,2.599606,2.482584,2.644107,2.519738,2.580810,2.560716,2.569207,2.557246,2.523478,2.454122,2.466003,2.578984,2.483754,2.475203,2.494041,2.531830,2.637658,2.428867,2.550307,2.434775,2.575246,2.570214,2.398341,2.335349,2.395374,2.494081,2.369098,2.698267,2.653267,2.538624,2.410781,2.541185,2.428881,2.292618,2.527107,2.626160,2.442024,2.432133
1965,2.428930,2.349758,2.585773,2.438357,2.473258,2.491629,2.462462,2.605160,2.574712,2.444073,2.577346,2.674701,2.485594,2.374210,2.461046,2.508290,2.488419,2.609069,2.424185,2.572168,2.695622,2.436950,2.424645,2.376333,2.632754,2.538588,2.522095,2.423299,2.411795,2.555164,2.490014,2.443937,2.484073,2.603147,2.531052,2.592003,2.428455,2.427990,2.458577,2.494369
1966,2.478490,2.597349,2.403179,2.541727,2.352653,2.438736,2.532611,2.635611,2.585397,2.463689,2.466368,2.417751,2.518116,2.368768,2.440366,2.438421,2.376948,2.589801,2.662469,2.527482,2.676729,2.432585,2.544892,2.483234,2.447693,2.568282,2.629320,2.535511,2.605622,2.509660,2.419843,2.823272,2.365009,2.480393,2.504821,2.396412,2.377927,2.472131,2.386777,2.503952
1968,2.378215,2.510966,2.577409,2.442596,2.734274,2.442750,2.478891,2.542040,2.506447,2.270223,2.526902,2.449484,2.608238,2.493529,2.551650,2.589682,2.500180,2.406929,2.588067,2.417726,2.274709,2.634606,2.441769,2.595012,2.655416,2.553637,2.515211,2.274395,2.569221,2.517319,2.360524,2.417962,2.410078,2.413341,2.647041,2.498417,2.646926,2.567723,2.657031,2.333462
1970,2.412449,2.457796,2.460279,2.534997,2.427279,2.550895,2.576150,2.798825,2.697638,2.583622,2.506026,2.442267,2.444640,2.561651,2.375375,2.617346,2.634944,2.353116,2.563268,2.461536,2.490006,2.575616,2.466728,2.379517,2.541703,2.376606,2.453311,2.420009,2.540653,2.441512,2.533254,2.403456,2.455413,2.664009,2.483936,2.518664,2.459288,2.527420,2.336742,2.472059
1972,2.438084,2.649181,2.404408,2.492255,2.583192,2.516085,2.475863,2.468103,2.339205,2.597045,2.583060,2.488301,2.634479,2.499219,2.429444,2.421292,2.549021,2.710890,2.604102,2.384310,2.596791,2.440147,2.375907,2.566698,2.651205,2.590911,2.409354,2.506838,2.480255,2.513455,2.415037,2.373936,2.517741,2.441068,2.574033,2.436555,2.225019,2.513237,2.502949,2.601324
1973,2.643952,2.309468,2.574748,2.387385,2.580084,2.559165,2.300391,2.498718,2.521859,2.650636,2.490472,2.525376,2.852516,2.559463,2.525976,2.350394,2.473287,2.437893,2.361212,2.720868,2.564732,2.482256,2.378458,2.361897,2.451547,2.757183,2.386659,2.678854,2.306304,2.368659,2.563810,2.707336,2.385804,2.581088,2.692132,2.418498,2.304807,2.454760,2.431269,2.400085
1974,2.529352,2.522860,2.511515,2.404825,2.611789,2.322945,2.394909,2.644584,2.498156,2.633982,2.538321,2.638270,2.684155,2.685356,2.528242,2.535968,2.518602,2.474339,2.530094,2.340691,2.424149,2.396322,2.482241,2.553728,2.532480,2.425224,2.484239,2.441261,2.344055,2.435556,2.559812,2.526182,2.509350,2.490152,2.582513,2.350095,2.476589,2.415172,2.481967,2.539957
1975,2.683618,2.584105,2.584638,2.574019,2.395432,2.770863,2.552712,2.553185,2.425614,2.549535,2.446455,2.536591,2.407951,2.459778,2.566616,2.319979,2.494642,2.555990,2.478918,2.609156,2.330285,2.572804,2.395169,2.450883,2.457843,2.435726,2.457130,2.579388,2.309209,2.553512,2.450898,2.559064,2.452230,2.441571,2.545366,2.563632,2.490484,2.494405,2.552051,2.358551
1976,2.554072,2.517380,2.500523,2.301320,2.395444,2.589787,2.476270,2.681962,2.406022,2.592878,2.449829,2.580952,2.541287,2.686470,2.666700,2.504067,2.443251,2.529163,2.499548,2.481357,2.592535,2.504024,2.555057,2.612267,2.382619,2.466513,2.328241,2.394659,2.593861,2.511754,2.600480,2.528263,2.579918,2.399714,2.454327,2.395739,2.347657,2.376909,2.477827,2.499351
1977,2.538617,2.449636,2.481773,2.479082,2.448258,2.481980,2.642419,2.536759,2.598736,2.393753,2.717267,2.546849,2.576752,2.676447,2.647261,2.643095,2.498164,2.382776,2.535982,2.455748,2.585961,2.478369,2.384416,2.560490,2.207138,2.369935,2.519164,2.528088,2.585141,2.367105,2.447721,2.485477,2.420502,2.505786,2.421250,2.415789,2.510400,2.558559,2.441307,2.476051
1978,2.387067,2.507116,2.533021,2.486249,2.450766,2.475682,2.521752,2.501332,2.517797,2.679174,2.474624,2.500751,2.401574,2.381323,2.530091,2.518672,2.468711,2.730392,2.413124,2.623173,2.476500,2.404932,2.522403,2.539112,2.631614,2.509997,2.419046,2.607865,2.452672,2.412591,2.514564,2.643014,2.534890,2.491967,2.541339,2.445068,2.483637,2.419939,2.325588,2.520867
1982,2.384523,2.445412,2.556228,2.541611,2.363985,2.702211,2.634052,2.536513,2.351899,2.469425,2.359354,2.582497,2.486615,2.303884,2.476792,2.571445,2.370298,2.638866,2.466493,2.542640,2.506292,2.480637,2.410935,2.668295,2.709522,2.463228,2.385946,2.504528,2.458342,2.743116,2.460918,2.552196,2.526634,2.592661,2.482920,2.474822,2.538151,2.351255,2.487097,2.417762
1983,2.491637,2.581285,2.513199,2.611332,2.562355,2.422307,2.498337,2.463957,2.497408,2.603082,2.548016,2.492532,2.767951,2.530201,2.423932,2.468241,2.404787,2.447286,2.484232,2.404707,2.336207,2.387693,2.564697,2.582699,2.719958,2.517992,2.571139,2.446337,2.421885,2.455547,2.453893,2.565533,2.659991,2.429748,2.397689,2.452347,2.443996,2.603620,2.363449,2.408797
1985,2.519146,2.449045,2.680417,2.439850,2.649149,2.452532,2.443061,2.491010,2.539399,2.512732,2.384399,2.561560,2.473973,2.356837,2.497847,2.531351,2.601381,2.338596,2.562055,2.426640,2.708953,2.443717,2.504814,2.475329,2.379667,2.606887,2.477067,2.499052,2.399058,2.459413,2.510008,2.387994,2.458631,2.583182,2.423294,2.594064,2.656375,2.592406,2.403892,2.525218
1986,2.704580,2.563502,2.481742,2.672135,2.557107,2.544028,2.508612,2.452987,2.465157,2.394205,2.493000,2.542315,2.547529,2.535714,2.308603,2.662595,2.489712,2.464003,2.649078,2.363430,2.484083,2.477106,2.469311,2.469020,2.537307,2.343124,2.423417,2.565687,2.361957,2.530070,2.483297,2.442974,2.555063,2.511616,2.543481,2.500728,2.423232,2.401819,2.485745,2.590931
1987,2.444301,2.442691,2.498753,2.500442,2.371737,2.752792,2.414252,2.303387,2.576395,2.444177,2.436161,2.492223,2.378522,2.516970,2.453703,2.592763,2.637088,2.462926,2.514849,2.576135,2.444463,2.690956,2.606997,2.591836,2.461662,2.531620,2.640961,2.357137,2.506977,2.605923,2.630295,2.456359,2.589778,2.396673,2.452457,2.509224,2.467714,2.418312,2.404596,2.425792
1993,2.394094,2.547166,2.574116,2.460666,2.442655,2.414113,2.437474,2.397350,2.502273,2.507158,2.493250,2.480341,2.464618,2.483918,2.612294,2.512307,2.555045,2.477885,2.411725,2.413824,2.405491,2.538979,2.712247,2.341764,2.583100,2.321432,2.486483,2.539006,2.486016,2.557391,2.576600,2.416002,2.549698,2.476445,2.650907,2.588249,2.629235,2.490952,2.531218,2.536514
1995,2.512326,2.450299,2.477277,2.647490,2.606095,2.425462,2.520620,2.463558,2.454737,2.494343,2.369781,2.466815,2.513817,2.471258,2.474076,2.681896,2.514575,2.476975,2.358844,2.545834,2.509774,2.536464,2.569822,2.573698,2.625061,2.307088,2.398629,2.327011,2.659838,2.435339,2.483103,2.475033,2.507833,2.535056,2.511173,2.523277,2.340666,2.546350,2.585631,2.623075
1997,2.571447,2.548008,2.429378,2.520167,2.573412,2.543996,2.618672,2.578018,2.448226,2.564896,2.601741,2.693245,2.448591,2.530897,2.474875,2.444298,2.500426,2.463169,2.454981,2.410016,2.470075,2.483610,2.534562,2.464138,2.549090,2.480571,2.298974,2.418414,2.402819,2.535881,2.336382,2.459673,2.506544,2.473861,2.371869,2.487126,2.571676,2.574096,2.630587,2.531592
1999,2.506037,2.525145,2.557766,2.480927,2.496077,2.590016,2.622427,2.623852,2.581833,2.409935,2.555683,2.462838,2.531687,2.435606,2.600636,2.344613,2.527265,2.557440,2.694092,2.495349,2.497962,2.566162,2.276068,2.493389,2.451606,2.495158,2.639535,2.394387,2.541741,2.605912,2.496923,2.528625,2.382710,2.394915,2.426312,2.612545,2.478222,2.301996,2.463990,2.352618
2000,2.595277,2.547926,2.505529,2.628248,2.513070,2.510678,2.473683,2.555765,2.573731,2.522880,2.412839,2.360821,2.605164,2.511099,2.526852,2.458980,2.483763,2.441452,2.580750,2.385011,2.586866,2.566423,2.629974,2.586465,2.407048,2.580985,2.587022,2.456537,2.551348,2.414041,2.326551,2.480507,2.560401,2.404665,2.374589,2.512110,2.270825,2.458368,2.528248,2.523510
2001,2.362544,2.511295,2.565893,2.518703,2.370087,2.539305,2.641754,2.472439,2.517451,2.486801,2.351169,2.474399,2.445324,2.451995,2.382048,2.452437,2.405037,2.608480,2.413119,2.451129,2.422167,2.419197,2.693808,2.719899,2.511896,2.415351,2.624108,2.713324,2.536313,2.563265,2.495026,2.521844,2.641877,2.376865,2.437570,2.582244,2.394312,2.493686,2.534513,2.481324
2003,2.526519,2.601636,2.563498,2.415750,2.440008,2.745424,2.546393,2.414917,2.570570,2.593955,2.539307,2.377317,2.414897,2.405634,2.442856,2.373277,2.468934,2.414937,2.543930,2.488562,2.516290,2.461411,2.656230,2.596466,2.340280,2.501246,2.642940,2.601924,2.514508,2.662627,2.338401,2.492418,2.569940,2.472880,2.442559,2.464158,2.444028,2.469009,2.444969,2.479394
2004,2.480176,2.504818,2.602091,2.494882,2.438778,2.445422,2.517549,2.454757,2.264798,2.588228,2.497500,2.414428,2.493189,2.647960,2.496375,2.584874,2.759425,2.606278,2.416041,2.461874,2.355229,2.490127,2.474325,2.545957,2.484902,2.536339,2.627145,2.413380,2.496966,2.353673,2.459487,2.635852,2.522026,2.440751,2.482654,2.323323,2.544566,2.668060,2.353887,2.621905
2005,2.503942,2.478384,2.439290,2.540548,2.434298,2.630547,2.642426,2.470598,2.475537,2.478028,2.515915,2.460738,2.478780,2.424418,2.553533,2.566739,2.478651,2.468930,2.455568,2.700962,2.441031,2.551982,2.545980,2.543172,2.540532,2.461603,2.684390,2.596449,2.557935,2.360531,2.461638,2.428902,2.412652,2.503041,2.360395,2.609121,2.363178,2.432328,2.400667,2.546638
2006,2.527787,2.532178,2.649444,2.583771,2.470257,2.474320,2.277011,2.282194,2.599753,2.370716,2.437989,2.575760,2.566818,2.580163,2.558699,2.493874,2.460531,2.410522,2.368121,2.380646,2.388881,2.834966,2.562607,2.506239,2.604685,2.431048,2.635508,2.585726,2.301707,2.502101,2.387386,2.634702,2.456469,2.442935,2.568491,2.416255,2.602094,2.642950,2.321278,2.573418
2007,2.430985,2.540833,2.481369,2.671659,2.558362,2.458498,2.363525,2.377470,2.405231,2.439854,2.619704,2.764520,2.399437,2.500293,2.456530,2.575414,2.386286,2.679043,2.506960,2.416207,2.468836,2.518918,2.443186,2.774635,2.554672,2.418842,2.578389,2.843697,2.374003,2.646938,2.472862,2.485508,2.533567,2.343734,2.355545,2.412579,2.494297,2.407148,2.578470,2.261993
2008,2.501207,2.465419,2.453440,2.531462,2.663409,2.590574,2.610429,2.637787,2.409716,2.376632,2.522637,2.523660,2.525013,2.522216,2.436610,2.366126,2.445562,2.601604,2.584048,2.490369,2.592670,2.432987,2.410770,2.563670,2.528196,2.494736,2.514635,2.583860,2.333397,2.627316,2.444456,2.477973,2.637978,2.362296,2.345083,2.462188,2.478459,2.404435,2.456889,2.590090
2009,2.505819,2.482379,2.504941,2.664244,2.334762,2.552994,2.547105,2.519347,2.539115,2.637512,2.522399,2.564434,2.536370,2.707585,2.590115,2.293162,2.466884,2.556153,2.479998,2.417175,2.440957,2.519307,2.495564,2.488570,2.421280,2.501816,2.492999,2.397032,2.467079,2.508750,2.522041,2.402879,2.527491,2.571912,2.436712,2.332011,2.503866,2.616873,2.512378,2.417992
2010,2.816723,2.393992,2.528510,2.564145,2.497102,2.449677,2.433711,2.492402,2.645244,2.748985,2.579399,2.485292,2.547384,2.341383,2.520250,2.499803,2.416239,2.343151,2.602101,2.467901,2.561791,2.508348,2.559483,2.481804,2.499107,2.400096,2.505719,2.343064,2.492808,2.693051,2.505572,2.332812,2.602324,2.422953,2.485788,2.273441,2.630393,2.402034,2.514095,2.411921
2011,2.467147,2.522090,2.507341,2.428356,2.447059,2.608501,2.473944,2.511320,2.583433,2.522952,2.554300,2.548265,2.539541,2.563705,2.387969,2.393130,2.484643,2.481618,2.480156,2.517149,2.540280,2.261591,2.558325,2.424441,2.392983,2.490734,2.464755,2.604182,2.491940,2.454706,2.547134,2.392765,2.323063,2.610048,2.656963,2.516970,2.665145,2.498334,2.520284,2.562737
2012,2.557247,2.596066,2.474315,2.547828,2.529016,2.535080,2.514792,2.650067,2.446453,2.616139,2.399919,2.546827,2.478338,2.568752,2.458667,2.589438,2.463516,2.428506,2.509018,2.614879,2.439457,2.481920,2.430372,2.462758,2.530561,2.306673,2.654331,2.608019,2.393478,2.540432,2.505676,2.432271,2.528918,2.543209,2.506762,2.421731,2.576707,2.326997,2.318618,2.466245
2013,2.368113,2.684535,2.501952,2.575961,2.550917,2.492980,2.419576,2.745321,2.613725,2.356273,2.538492,2.369630,2.502925,2.499483,2.422669,2.507540,2.381230,2.536476,2.542185,2.425003,2.400392,2.522652,2.652344,2.456424,2.580716,2.465303,2.570310,2.460049,2.354855,2.517683,2.450171,2.367520,2.581251,2.490259,2.440308,2.582781,2.592841,2.425384,2.513750,2.540023
2014,2.661181,2.541788,2.389445,2.538917,2.496614,2.502452,2.530532,2.720228,2.544363,2.511042,2.339966,2.472460,2.550156,2.518194,2.415780,2.514375,2.531630,2.549161,2.378843,2.506060,2.562213,2.435129,2.421848,2.365273,2.483094,2.382566,2.399744,2.516378,2.456787,2.559869,2.420027,2.502545,2.725537,2.548920,2.581838,2.537171,2.404046,2.560754,2.418286,2.504785
2015,2.404666,2.692154,2.621061,2.464012,2.609236,2.497923,2.477007,2.677258,2.448696,2.526299,2.458617,2.590022,2.638718,2.537627,2.474203,2.572399,2.533189,2.491936,2.364705,2.411709,2.438329,2.599681,2.498711,2.423272,2.485243,2.602152,2.337763,2.523039,2.428594,2.415312,2.566152,2.466710,2.332536,2.544024,2.323188,2.579029,2.462668,2.517169,2.501220,2.463771
2016,2.653768,2.531204,2.396656,2.635508,2.409145,2.490322,2.497166,2.438183,2.481961,2.491133,2.483209,2.542609,2.563669,2.418517,2.531688,2.490535,2.503898,2.504114,2.635496,2.461561,2.398310,2.553154,2.395645,2.548417,2.508001,2.370620,2.480873,2.546660,2.532673,2.539099,2.555766,2.513881,2.499526,2.265440,2.632271,2.594081,2.582401,2.395053,2.444366,2.483421
2017,2.521588,2.683898,2.443928,2.343472,2.586907,2.443155,2.649266,2.460172,2.507962,2.284855,2.431113,2.563825,2.624971,2.492599,2.560082,2.515105,2.474447,2.452457,2.415946,2.569455,2.658044,2.559672,2.518380,2.509527,2.454532,2.474330,2.476489,2.237778,2.536066,2.428624,2.501898,2.579672,2.457530,2.574205,2.381816,2.315653,2.537770,2.699569,2.612636,2.460604
2018,2.498500,2.500280,2.516387,2.411482,2.538867,2.633055,2.423704,2.424916,2.571213,2.621232,2.498007,2.464528,2.401886,2.465587,2.371542,2.534019,2.451949,2.440967,2.311357,2.492958,2.537694,2.598781,2.508341,2.522259,2.533133,2.477758,2.537691,2.511850,2.352609,2.644736,2.436798,2.567402,2.427568,2.466762,2.591615,2.554065,2.433112,2.516168,2.551921,2.657300
2019,2.379722,2.573991,2.579932,2.507310,2.475352,2.535537,2.515591,2.507730,2.574105,2.600396,2.433329,2.389519,2.365234,2.670546,2.603246,2.466688,2.462287,2.443391,2.384782,2.517205,2.513535,2.471381,2.643028,2.472294,2.217313,2.501400,2.556918,2.568750,2.401013,2.297109,2.452210,2.396139,2.597605,2.461578,2.512838,2.506843,2.772068,2.596957,2.538583,2.536546
